Study level 1	Study level 2	Study level 3	Name	Image	LayerData	Overall_Cy5_Entropy	Overall_DAPI_Entropy	Overall_FITC_Entropy	Overall_TRITC_Entropy	Per_Lesion_Cy5_Entropy	Per_Lesion_DAPI_Entropy	Per_Lesion_FITC_Entropy	Per_Lesion_TRITC_Entropy	L01_DAPI	L02_DAPI	L03_DAPI	L04_DAPI	L05_DAPI	L06_DAPI	L07_DAPI	L08_DAPI	L09_DAPI	L10_DAPI	L11_DAPI	L12_DAPI	L13_DAPI	L14_DAPI	cells_total_all_granulomas	cells_total_granuloma - cells_total_granuloma	Cy5_all_granulomas_percent	Cy5_cells_all_granulomas	Cy5_cells_granuloma	Cy5_granuloma_percent - Cy5_granuloma_percent	DAPI_cells_all_granulomas	DAPI_cells_granuloma	FITC_all_granulomas_percent	FITC_cells_all_granulomas	FITC_cells_granuloma	FITC_granuloma_percent - FITC_granuloma_percent	object_info - LabelType	object_info - LabelName	object_info - ROIType	object_info - ROIName	object_info - Envelope	TRITC_all_granulomas_percent	TRITC_cells_all_granulomas	TRITC_cells_granuloma	TRITC_granuloma_percent - TRITC_granuloma_percent	L01_total_host	L01_B220	L01_CD4	L01_CD8	L02_total_host	L02_B220	L02_CD4	L02_CD8	L03_total_host	L03_B220	L03_CD4	L03_CD8	L04_total_host	L04_B220	L04_CD4	L04_CD8	L05_total_host	L05_B220	L05_CD4	L05_CD8	L06_total_host	L06_B220	L06_CD4	L06_CD8	L07_total_host	L07_B220	L07_CD4	L07_CD8	L08_total_host	L08_B220	L08_CD4	L08_CD8	L09_total_host	L09_B220	L09_CD4	L09_CD8	L10_total_host	L10_B220	L10_CD4	L10_CD8	L11_total_host	L11_B220	L11_CD4	L11_CD8	L12_total_host	L12_B220	L12_CD4	L12_CD8	L13_total_host	L13_B220	L13_CD4	L13_CD8	Lobe_total_total_host	Lobe_total_B220	Lobe_total_DAPI	Lobe_total_CD4	Lobe_total_CD8	lesion_count	L14_total_host	L14_B220	L14_CD4	L14_CD8	Cy5_texture_entropy_lesion	Cy5_texture_entropy_lobe	DAPI_texture_entropy_lesion	DAPI_texture_entropy_lobe	FITC_texture_entropy_lesion	FITC_texture_entropy_lobe	TRITC_texture_entropy_lesion	TRITC_texture_entropy_lobe	L01_area	L02_area	L03_area	L04_area	L05_area	L06_area	L07_area	L08_area	L09_area	L10_area	L11_area	L12_area	L13_area	L14_area
Sarah Cooper	Final Opal Data	BCG13	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses733_104023_Result.mld	6.333576339	6.689623715	6.681831157	6.467767488	6.328806396	6.720145811	6.614132296	6.519740043	942	8050	1636	1476	1764	2580	965	897	7278	10107	2176	2233	1261	0	53050	2338	13.14420358	6973	40	1.710863986	41439	2177	3.426955702	1818	53	2.266894782	NA	NA	1	L01	(-2.722796 2.352414) -> (-2.257838 1.712240)	5.315739868	2820	68	2.908468777	1046	78	10	17	9285	722	206	319	1812	34	42	105	1790	74	94	155	2314	245	71	248	2875	110	64	125	1177	62	65	87	1120	116	41	71	9004	889	373	503	16378	4904	595	863	2336	40	53	68	2826	244	156	204	1451	62	57	81	53404	7580	41355	1827	2846	13	0	0	0	0	10.4607967	12.12436801	10.47726574	11.80175546	10.45084207	12.02745511	10.48098049	12.14635319	76780.65797	650261.8091	117579.7527	143644.7305	140216.4871	193349.2621	87256.95663	70290.65008	551129.2707	958931.9813	175586.6969	208246.6288	116703.535	0
Sarah Cooper	Final Opal Data	BCG13	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses733_104023_Result.mld	6.333576339	6.689623715	6.681831157	6.467767488	6.439722735	6.627114246	6.670896856	6.244656885	942	8050	1636	1476	1764	2580	965	897	7278	10107	2176	2233	1261	0	53050	2838	13.14420358	6973	244	8.597603946	41439	2234	3.426955702	1818	156	5.496828753	NA	NA	1	L01	(-1.900972 2.272070) -> (-1.265648 1.582527)	5.315739868	2820	204	7.188160677	1046	78	10	17	9285	722	206	319	1812	34	42	105	1790	74	94	155	2314	245	71	248	2875	110	64	125	1177	62	65	87	1120	116	41	71	9004	889	373	503	16378	4904	595	863	2336	40	53	68	2826	244	156	204	1451	62	57	81	53404	7580	41355	1827	2846	13	0	0	0	0	11.63368666	12.12436801	11.53587899	11.80175546	11.7457939	12.02745511	11.81548633	12.14635319	76780.65797	650261.8091	117579.7527	143644.7305	140216.4871	193349.2621	87256.95663	70290.65008	551129.2707	958931.9813	175586.6969	208246.6288	116703.535	0
Sarah Cooper	Final Opal Data	BCG13	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses733_104023_Result.mld	6.333576339	6.689623715	6.681831157	6.467767488	6.236527046	6.471533437	6.663408501	6.377319513	942	8050	1636	1476	1764	2580	965	897	7278	10107	2176	2233	1261	0	53050	1462	13.14420358	6973	62	4.240766074	41439	1262	3.426955702	1818	57	3.89876881	NA	NA	1	L01	(-2.222990 1.553810) -> (-1.659942 1.189195)	5.315739868	2820	81	5.540355677	1046	78	10	17	9285	722	206	319	1812	34	42	105	1790	74	94	155	2314	245	71	248	2875	110	64	125	1177	62	65	87	1120	116	41	71	9004	889	373	503	16378	4904	595	863	2336	40	53	68	2826	244	156	204	1451	62	57	81	53404	7580	41355	1827	2846	13	0	0	0	0	10.42514355	12.12436801	10.33077486	11.80175546	10.35061573	12.02745511	10.42057299	12.14635319	76780.65797	650261.8091	117579.7527	143644.7305	140216.4871	193349.2621	87256.95663	70290.65008	551129.2707	958931.9813	175586.6969	208246.6288	116703.535	0
Sarah Cooper	Final Opal Data	BCG16	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses735_103483_Result.mld	6.483314755	6.726060709	6.57216141	6.622414552	5.310601429	6.690955103	5.452872359	6.055841336	403	1014	690	1117	0	0	0	0	0	0	0	0	0	0	4213	304	4.842155234	204	8	2.631578947	3672	269	4.248753857	179	13	4.276315789	NA	NA	1	L01	(2.119415 -0.321539) -> (2.354637 -0.551602)	3.750296701	158	14	4.605263158	449	13	18	18	1219	67	86	58	830	64	36	49	1245	60	33	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	204	3224	173	160	6	0	0	0	0	9.667838444	12.01829422	9.399031147	11.74415333	9.719404427	12.21192906	9.494649155	12.12817511	112630.622	111088.079	70293.98171	115279.2648	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG16	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses735_103483_Result.mld	6.483314755	6.726060709	6.57216141	6.622414552	5.540022177	6.528223341	5.474158476	5.030868713	403	1014	690	1117	0	0	0	0	0	0	0	0	0	0	4213	218	4.842155234	204	10	4.587155963	3672	200	4.248753857	179	6	2.752293578	NA	NA	1	L01	(2.153617 -0.733909) -> (2.282683 -0.962036)	3.750296701	158	2	0.917431193	449	13	18	18	1219	67	86	58	830	64	36	49	1245	60	33	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	204	3224	173	160	6	0	0	0	0	10.06339919	12.01829422	9.320497249	11.74415333	9.871606562	12.21192906	9.486187876	12.12817511	112630.622	111088.079	70293.98171	115279.2648	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG16	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses735_103483_Result.mld	6.483314755	6.726060709	6.57216141	6.622414552	4.06542159	6.762080628	5.559709051	5.350669335	403	1014	690	1117	0	0	0	0	0	0	0	0	0	0	4213	217	4.842155234	204	1	0.460829493	3672	205	4.248753857	179	7	3.225806452	NA	NA	1	L01	(1.489899 -1.049802) -> (1.710278 -1.196939)	3.750296701	158	4	1.843317972	449	13	18	18	1219	67	86	58	830	64	36	49	1245	60	33	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	204	3224	173	160	6	0	0	0	0	2.201906178	12.01829422	9.204241819	11.74415333	9.723056924	12.21192906	9.458881822	12.12817511	112630.622	111088.079	70293.98171	115279.2648	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG16	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses735_103483_Result.mld	6.483314755	6.726060709	6.57216141	6.622414552	6.548106103	6.757904747	6.596994052	6.562063936	403	1014	690	1117	0	0	0	0	0	0	0	0	0	0	4213	1272	4.842155234	204	67	5.267295597	3672	1061	4.248753857	179	86	6.761006289	NA	NA	1	L01	(0.691306 -1.770643) -> (1.433110 -2.277555)	3.750296701	158	58	4.559748428	449	13	18	18	1219	67	86	58	830	64	36	49	1245	60	33	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	204	3224	173	160	6	0	0	0	0	12.01829422	12.01829422	11.93101477	11.74415333	12.21192906	12.21192906	12.12817511	12.12817511	112630.622	111088.079	70293.98171	115279.2648	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG16	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses735_103483_Result.mld	6.483314755	6.726060709	6.57216141	6.622414552	6.220051921	6.538231455	6.172467747	6.223700944	403	1014	690	1117	0	0	0	0	0	0	0	0	0	0	4213	935	4.842155234	204	58	6.203208556	3672	798	4.248753857	179	34	3.636363636	NA	NA	1	L01	(1.390196 -1.971343) -> (1.840634 -2.302401)	3.750296701	158	45	4.812834225	449	13	18	18	1219	67	86	58	830	64	36	49	1245	60	33	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	204	3224	173	160	6	0	0	0	0	10.85033987	12.01829422	10.62226008	11.74415333	10.92827575	12.21192906	10.85308736	12.12817511	112630.622	111088.079	70293.98171	115279.2648	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG16	BCG ER D56 16	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 13-16.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2251\ses735_103483_Result.mld	6.483314755	6.726060709	6.57216141	6.622414552	6.356639206	6.600675265	6.316325424	6.485492617	403	1014	690	1117	0	0	0	0	0	0	0	0	0	0	4213	1267	4.842155234	204	60	4.735595896	3672	1139	4.248753857	179	33	2.604577743	NA	NA	1	L01	(0.260228 -2.589576) -> (0.761647 -3.134562)	3.750296701	158	35	2.762430939	449	13	18	18	1219	67	86	58	830	64	36	49	1245	60	33	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3743	204	3224	173	160	6	0	0	0	0	10.80188514	12.01829422	10.59168943	11.74415333	10.81055762	12.21192906	10.56131631	12.12817511	112630.622	111088.079	70293.98171	115279.2648	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG09	BCG ER D56 9-12 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 9-12 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2253\ses729_102673_Result.mld	6.150362468	6.674499344	6.43396492	6.24374767	6.150362468	6.674499344	6.43396492	6.24374767	11346	0	0	0	0	0	0	0	0	0	0	0	0	0	20843	19482	9.360456748	1951	1933	9.921979263	17267	15958	3.430408291	715	703	3.60845909	NA	NA	1	L01	(-2.223297 2.572136) -> (-0.591277 1.037211)	4.365974188	910	888	4.558053588	14872	1952	677	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14872	1952	11346	677	935	1	0	0	0	0									1165429.332	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG10	BCG ER D56 9-12 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 9-12 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2253\ses730_103663_Result.mld		6.730915249	6.652810534	6.338300246	5.589436025	6.730915249	6.64606746	6.326163456	3141	0	0	0	0	0	0	0	0	0	0	0	0	0	5367	5367	7.937395193	426	426	7.937395193	3976	3976	7.13620272	383	383	7.13620272	NA	NA	1	L01	(1.192072 3.480119) -> (1.859013 2.481789)	10.84404695	582	582	10.84404695	4389	377	344	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4389	377	3141	344	562	1	0	0	0	0	12.24571627	12.24571627	11.80726148	11.62703818	12.09707539	12.09707539	12.1026622	12.1026622	286409.516	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG11	BCG ER D56 9-12 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 9-12 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2253\ses731_103753_Result.mld	5.430193475	6.542172082	6.561965233	6.535180929	5.399611006	6.416941334	6.538745428	6.568315216	6846	1274	0	0	0	0	0	0	0	0	0	0	0	0	17550	15038	31.27065527	5488	5375	35.74278494	10054	7999	5.327635328	935	802	5.333156005	NA	NA	1	L01	(-1.713493 -3.973799) -> (-0.461567 -5.402243)	6.113960114	1073	862	5.732145232	14039	5467	981	870	1624	79	98	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15663	5546	8120	1079	1054	2	0	0	0	0	12.93197132	12.93197132	12.98383669	12.72348176	13.60866714	13.60866714	13.58676119	13.58676119	620818.8121	110830.1015	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG11	BCG ER D56 9-12 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 9-12 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2253\ses731_103753_Result.mld	5.430193475	6.542172082	6.561965233	6.535180929	5.949284369	6.770339082	6.52674121	6.317949359	6846	1274	0	0	0	0	0	0	0	0	0	0	0	0	17550	2512	31.27065527	5488	113	4.498407643	10054	2055	5.327635328	935	133	5.294585987	NA	NA	1	L01	(-3.081899 -4.748521) -> (-2.357202 -5.320931)	6.113960114	1073	211	8.399681529	14039	5467	981	870	1624	79	98	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15663	5546	8120	1079	1054	2	0	0	0	0	12.28754941	12.93197132	11.96466911	12.72348176	12.10182387	13.60866714	12.12667706	13.58676119	620818.8121	110830.1015	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG12	BCG ER D56 9-12 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\BCG ER D56 9-12 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2253\ses732_103843_Result.mld	5.235742636	6.46861712	6.4861137	6.446088713	5.231834559	6.46861712	6.476665836	6.435229031	9778	0	0	0	0	0	0	0	0	0	0	0	0	0	17416	17416	24.05833716	4190	4190	24.05833716	10663	10663	8.830960037	1538	1538	8.830960037	NA	NA	1	L01	(0.202147 -2.392411) -> (1.479241 -3.851508)	5.885392742	1025	1025	5.885392742	16326	4146	1457	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16326	4146	9778	1457	1053	1	0	0	0	0	13.07037306	13.07037306	12.97947631	12.66523499	13.48492943	13.48492943	13.50288762	13.50288762	900798.3732	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.464674838	6.408610628	6.611406837	6.271247372	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	1054	6.353537322	1304	66	6.261859583	16342	864	7.230559345	1484	70	6.641366224	NA	NA	1	L01	(-1.838545 4.896872) -> (-1.468126 4.571618)	6.792048334	1394	54	5.123339658	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.561350168	6.46011024	6.520411087	6.312813038	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	831	6.353537322	1304	92	11.0709988	16342	638	7.230559345	1484	38	4.572803851	NA	NA	1	L01	(-2.462579 4.383823) -> (-2.115069 3.902396)	6.792048334	1394	63	7.581227437	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.209068905	6.71604492	6.522552497	6.309489815	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	1165	6.353537322	1304	77	6.60944206	16342	856	7.230559345	1484	107	9.184549356	NA	NA	1	L01	(-1.751103 3.118948) -> (-1.315505 2.837901)	6.792048334	1394	125	10.72961373	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.406810196	6.628646177	6.631790301	6.277934565	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	1990	6.353537322	1304	70	3.51758794	16342	1780	7.230559345	1484	95	4.773869347	NA	NA	1	L01	(-3.553187 2.947609) -> (-2.932702 2.272257)	6.792048334	1394	45	2.261306533	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.491483197	6.69313849	6.279561685	5.943189481	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	1892	6.353537322	1304	167	8.826638478	16342	1275	7.230559345	1484	188	9.936575053	NA	NA	1	L01	(-2.243490 2.226437) -> (-1.821121 1.716616)	6.792048334	1394	262	13.84778013	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.645965104	6.683971259	6.627335424	6.183996866	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	9375	6.353537322	1304	572	6.101333333	16342	7483	7.230559345	1484	686	7.317333333	NA	NA	1	L01	(-3.382175 2.217403) -> (-2.372556 0.931877)	6.792048334	1394	634	6.762666667	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.311233232	6.781425975	6.479551666	6.325074632	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	862	6.353537322	1304	53	6.148491879	16342	670	7.230559345	1484	75	8.700696056	NA	NA	1	L01	(-1.650109 2.135444) -> (-1.295500 1.665956)	6.792048334	1394	64	7.424593968	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL13	SAL ER D56 13-16 02_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 13-16 02_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2257\ses740_104293_Result.mld	6.600200616	6.729911928	6.588461241	6.221911963	6.138935552	6.764601756	6.132802418	6.326538548	15136	0	0	0	0	0	0	0	0	0	0	0	0	0	20524	1582	6.353537322	1304	55	3.476611884	16342	1469	7.230559345	1484	26	1.643489254	NA	NA	1	L01	(-3.881660 2.056067) -> (-3.522211 1.589160)	6.792048334	1394	32	2.022756005	19220	1287	1451	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19220	1287	15136	1451	1371	9	0	0	0	0									1468362.902	0	0	0	0	0	0	0	0	0	0	0	0	0
